alive families after round D: 126 (work dirs released by the plan: 3059)

== pin: KEEP 42  FREE 5
  KEEP  p88/libpin_p88                                               named by 19 file(s); survivors p85vprod p88v5fr p88vprod p90vprod; non-.so 0 MiB
  KEEP  p92/libpin_p92                                               named by 15 file(s); survivors p90vprod; non-.so 0 MiB
  KEEP  p96/libpin_p96                                               named by 41 file(s); survivors h23conf h25base h25k h25kr h25r h25va; non-.so 240 MiB
  KEEP  pdhdstm_libpin                                               pdhd PROTECTED line 37 (stm-tagger-chain line 901, backs the stm0/stmw scan)
  FREE  pr149/libpin                                                 named by 37 file(s), no surviving arm; non-.so 240 MiB
  FREE  pr149r2/libpin                                               named by 20 file(s), no surviving arm; non-.so 0 MiB
  FREE  pr149r2/local/lib                                            named by 1 file(s), no surviving arm; non-.so 0 MiB

== prep: KEEP 22  FREE 3
  KEEP  d101/prep_d101vkf                                            arm d101vkf survives round D
  KEEP  d101/prep_d101vnew                                           arm d101vnew survives round D
  KEEP  d102/prep_d102vcsall                                         arm d102vcsall survives round D
  KEEP  d102/prep_d102vocs                                           arm d102vocs survives round D
  KEEP  d67/prep_d67v                                                named by a scan record (served to the scanners)
  KEEP  d68/prep_d68a3                                               named by a scan record (served to the scanners)
  KEEP  d68/prep_d68d4                                               named by a scan record (served to the scanners)
  KEEP  h18/prep_h18b                                                arm h18b survives round D
  KEEP  h18/prep_h18s                                                arm h18s survives round D
  KEEP  h18/prep_p82bhoff                                            arm p82bhoff survives round D
  KEEP  p100/prep_p100bx                                             arm p100bx survives round D
  KEEP  p100/prep_p100bxp                                            arm p100bxp survives round D
  KEEP  p100/prep_p100c                                              arm p100c survives round D
  KEEP  p100/prep_p99wflip                                           arm p99wflip survives round D
  KEEP  p85/prep_p85vwh                                              named by a scan record (served to the scanners)
  KEEP  p87/prep_p85vprod                                            named by a scan record (served to the scanners)
  KEEP  p88/prep_p88v5fr                                             arm p88v5fr survives round D
  KEEP  p89/prep_p88vprod                                            named by a scan record (served to the scanners)
  KEEP  p90/prep_p90vprod                                            named by a scan record (served to the scanners)
  KEEP  p93/prep_p90vprod                                            arm p90vprod survives round D
  KEEP  p99scan/prep_p96vprod                                        arm p96vprod survives round D
  KEEP  p99scan/prep_p98vonq                                         arm p98vonq survives round D
  FREE by top dir: d102:1 h25r:1 p96:1

== session: KEEP 5  FREE 8
  KEEP  claude-25225/-home-xqian-toolkit-dev-toolkit/1fce3b9b-3cb7-4171-9cbd-f3e5eedce907 named by /home/xqian/toolkit-dev/wcp-porting-img/pdhd/docs/scan/smx19/cmp_review.txt
  KEEP  claude-25225/-home-xqian-toolkit-dev-toolkit/87534ba0-ada7-4811-b7af-02fbd8996b32 this session
  KEEP  claude-25225/-home-xqian-toolkit-dev-toolkit/8c9d4e9c-0b3e-421f-8533-f88050c259bc transcript written in the last 12 h
  KEEP  claude-25225/-home-xqian-toolkit-dev-toolkit/b41f3f5a-bc3d-48f8-87a3-9359dfd245bf peer steiner-path-3d-deviation (doc pdvd/113, live)
  KEEP  claude-25225/-home-xqian-toolkit-dev-toolkit/d9d688aa-85d3-4ebf-900f-e2f746766f40 named by /home/xqian/toolkit-dev/wcp-porting-img/pdvd/docs/nf_sp_img_clus/69_stm-campaign-determinism-audit.md
  FREE by top dir: claude-25225:8

== scratch: KEEP 5  FREE 27
  KEEP  claude-25225/pr33                                            named by /home/xqian/toolkit-dev/wcp-porting-img/sbnd/sbnd_xin/docs/pr/33_em-shower-clustering-port-audit.md
  KEEP  claude-25225/pr34                                            named by /home/xqian/toolkit-dev/wcp-porting-img/sbnd/sbnd_xin/docs/pr/34_particle-flow-port-audit.md
  KEEP  claude-25225/pr35                                            named by /home/xqian/toolkit-dev/wcp-porting-img/sbnd/sbnd_xin/docs/pr/35_energy-reconstruction-port-audit.md
  KEEP  claude-25225/pr36                                            named by /home/xqian/toolkit-dev/wcp-porting-img/sbnd/sbnd_xin/docs/pr/36_taggers-port-audit.md
  KEEP  claude-25225/pr36f                                           named by /home/xqian/toolkit-dev/wcp-porting-img/sbnd/sbnd_xin/docs/pr/36_taggers-port-audit.md
  FREE by top dir: claude-25225:27

== round: KEEP 761  FREE 9589
  FREE  d03_build1.log                                               round d03 -> committed doc number 3
  FREE  d03_build10.log                                              round d03 -> committed doc number 3
  FREE  d03_build11.log                                              round d03 -> committed doc number 3
  FREE  d03_build12.log                                              round d03 -> committed doc number 3
  FREE  d03_build13.log                                              round d03 -> committed doc number 3
  FREE  d03_build14.log                                              round d03 -> committed doc number 3
  FREE  d03_build15.log                                              round d03 -> committed doc number 3
  FREE  d03_build16.log                                              round d03 -> committed doc number 3
  FREE  d03_build17.log                                              round d03 -> committed doc number 3
  FREE  d03_build18.log                                              round d03 -> committed doc number 3
  FREE  d03_build19.log                                              round d03 -> committed doc number 3
  FREE  d03_build2.log                                               round d03 -> committed doc number 3
  FREE  d03_build20.log                                              round d03 -> committed doc number 3
  FREE  d03_build21.log                                              round d03 -> committed doc number 3
  FREE  d03_build22.log                                              round d03 -> committed doc number 3
  FREE  d03_build23.log                                              round d03 -> committed doc number 3
  FREE  d03_build24.log                                              round d03 -> committed doc number 3
  FREE  d03_build3.log                                               round d03 -> committed doc number 3
  FREE  d03_build4.log                                               round d03 -> committed doc number 3
  FREE  d03_build5.log                                               round d03 -> committed doc number 3
  FREE  d03_build6.log                                               round d03 -> committed doc number 3
  FREE  d03_build7.log                                               round d03 -> committed doc number 3
  FREE  d03_build8.log                                               round d03 -> committed doc number 3
  FREE  d03_build9.log                                               round d03 -> committed doc number 3
  FREE  d05_labels_backup.json                                       round d05 -> committed doc number 5
  FREE  d05_page.html                                                round d05 -> committed doc number 5
  FREE  d05_score.txt                                                round d05 -> committed doc number 5
  FREE  d05_selftest.log                                             round d05 -> committed doc number 5
  FREE  d05_selftest2.log                                            round d05 -> committed doc number 5
  FREE  d05_selftest3.log                                            round d05 -> committed doc number 5
  FREE  d05_serve.log                                                round d05 -> committed doc number 5
  FREE  d06_clus.rc                                                  round d06 -> committed doc number 6
  FREE  d06_clus_1.log                                               round d06 -> committed doc number 6
  FREE  d06_clus_12.log                                              round d06 -> committed doc number 6
  FREE  d06_guard.log                                                round d06 -> committed doc number 6
  FREE  d06_pr.rc                                                    round d06 -> committed doc number 6
  FREE  d06_pr_base_1.log                                            round d06 -> committed doc number 6
  FREE  d06_pr_base_12.log                                           round d06 -> committed doc number 6
  FREE  d06_pr_um_1.log                                              round d06 -> committed doc number 6
  FREE  d06_pr_um_12.log                                             round d06 -> committed doc number 6
  FREE  d07_badblob.tsv                                              round d07 -> committed doc number 7
  FREE  d07bb_1.rc                                                   round d07 -> committed doc number 7
  FREE  d07bb_12.rc                                                  round d07 -> committed doc number 7
  FREE  d07bbum_1.rc                                                 round d07 -> committed doc number 7
  FREE  d07bbum_12.rc                                                round d07 -> committed doc number 7
  FREE  d08/build1.log                                               round d08 -> committed doc number 8
  FREE  d08/build2.log                                               round d08 -> committed doc number 8
  FREE  d08/build3.log                                               round d08 -> committed doc number 8
  FREE  d08/cap20b_driver.log                                        round d08 -> committed doc number 8
  FREE  d08/census_run.log                                           round d08 -> committed doc number 8
  FREE  d08/cfg_after.log                                            round d08 -> committed doc number 8
  FREE  d08/cfg_before.log                                           round d08 -> committed doc number 8
  FREE  d08/cfg_on.log                                               round d08 -> committed doc number 8
  FREE  d08/cfgproof                                                 round d08 -> committed doc number 8
  FREE  d08/d08_scan_viewer.py.bak                                   round d08 -> committed doc number 8
  FREE  d08/d08bb_1.out                                              round d08 -> committed doc number 8
  FREE  d08/d08bb_12.out                                             round d08 -> committed doc number 8
  FREE  d08/d08bbum_1.out                                            round d08 -> committed doc number 8
  FREE  d08/d08bbum_12.out                                           round d08 -> committed doc number 8
  FREE  d08/d08both.log                                              round d08 -> committed doc number 8
  KEEP  d08/d08cap10.log                                             logs/products of surviving arm d08cap10
  FREE  d08/d08cap20.log                                             round d08 -> committed doc number 8
  FREE  d08/d08cap20b.log                                            round d08 -> committed doc number 8
  FREE  d08/d08cap40.log                                             round d08 -> committed doc number 8
  FREE  d08/d08mr10.log                                              round d08 -> committed doc number 8
  FREE  d08/d08mr15.log                                              round d08 -> committed doc number 8
  FREE  d08/d08mr30.log                                              round d08 -> committed doc number 8
  FREE  d08/d08mrg1.log                                              round d08 -> committed doc number 8
  FREE  d08/d08mrg3.log                                              round d08 -> committed doc number 8
  FREE  d08/d08mrg5.log                                              round d08 -> committed doc number 8
  FREE  d08/d08off_1.out                                             round d08 -> committed doc number 8
  FREE  d08/d08offum_1.out                                           round d08 -> committed doc number 8
  FREE  d08/doctest_final.log                                        round d08 -> committed doc number 8
  FREE  d08/dt1.log                                                  round d08 -> committed doc number 8
  FREE  d08/dt2.log                                                  round d08 -> committed doc number 8
  FREE  d08/dtall.log                                                round d08 -> committed doc number 8
  FREE  d08/flip170519                                               round d08 -> committed doc number 8
  FREE  d08/flipdir                                                  round d08 -> committed doc number 8
  FREE  d08/gate_driver.log                                          round d08 -> committed doc number 8
  FREE  d08/goff.log                                                 round d08 -> committed doc number 8
  FREE  d08/gref.log                                                 round d08 -> committed doc number 8
  FREE  d08/h_off.txt                                                round d08 -> committed doc number 8
  FREE  d08/h_on.txt                                                 round d08 -> committed doc number 8
  FREE  d08/install.log                                              round d08 -> committed doc number 8
  FREE  d08/page.html                                                round d08 -> committed doc number 8
  FREE  d08/patch_stage1.py                                          round d08 -> committed doc number 8
  FREE  d08/patch_stage1b.py                                         round d08 -> committed doc number 8
  FREE  d08/patch_stage1c.py                                         round d08 -> committed doc number 8
  FREE  d08/patch_stage1d.py                                         round d08 -> committed doc number 8
  FREE  d08/pdvd_0.out                                               round d08 -> committed doc number 8
  FREE  d08/pdvd_10.out                                              round d08 -> committed doc number 8
  FREE  d08/pdvd_11.out                                              round d08 -> committed doc number 8
  FREE  d08/pdvd_after.log                                           round d08 -> committed doc number 8
  FREE  d08/pdvd_before.log                                          round d08 -> committed doc number 8
  FREE  d08/pdvd_census.log                                          round d08 -> committed doc number 8
  FREE  d08/pdvd_gate.log                                            round d08 -> committed doc number 8
  FREE  d08/pdvd_null.log                                            round d08 -> committed doc number 8
  FREE  d08/pdvdref_0.out                                            round d08 -> committed doc number 8
  FREE  d08/pdvdref_10.out                                           round d08 -> committed doc number 8
  FREE  d08/pdvdref_11.out                                           round d08 -> committed doc number 8
  FREE  d08/pdvpon_0.log                                             round d08 -> committed doc number 8
  FREE  d08/pdvpon_10.log                                            round d08 -> committed doc number 8
  FREE  d08/pdvpon_11.log                                            round d08 -> committed doc number 8
  FREE  d08/probe                                                    round d08 -> committed doc number 8
  FREE  d08/probe_after.json                                         round d08 -> committed doc number 8
  FREE  d08/probe_after.log                                          round d08 -> committed doc number 8
  FREE  d08/probe_before.json                                        round d08 -> committed doc number 8
  FREE  d08/probe_before.log                                         round d08 -> committed doc number 8
  FREE  d08/push3.log                                                round d08 -> committed doc number 8
  FREE  d08/push4.log                                                round d08 -> committed doc number 8
  FREE  d08/push_toolkit.log                                         round d08 -> committed doc number 8
  FREE  d08/push_wcp.log                                             round d08 -> committed doc number 8
  FREE  d08/push_wcp2.log                                            round d08 -> committed doc number 8
  FREE  d08/pv30off.log                                              round d08 -> committed doc number 8
  FREE  d08/pv30on.log                                               round d08 -> committed doc number 8
  FREE  d08/rc                                                       round d08 -> committed doc number 8
  FREE  d08/run_cap20b.sh                                            round d08 -> committed doc number 8
  FREE  d08/run_census.sh                                            round d08 -> committed doc number 8
  FREE  d08/run_gate.sh                                              round d08 -> committed doc number 8
  FREE  d08/run_pdvd30.sh                                            round d08 -> committed doc number 8
  FREE  d08/run_pdvd_census.sh                                       round d08 -> committed doc number 8
  FREE  d08/run_pdvd_gate.sh                                         round d08 -> committed doc number 8
  FREE  d08/run_scan.sh                                              round d08 -> committed doc number 8
  FREE  d08/run_scan2.sh                                             round d08 -> committed doc number 8
  FREE  d08/sbnd_after.json                                          round d08 -> committed doc number 8
  FREE  d08/sbnd_after.log                                           round d08 -> committed doc number 8
  FREE  d08/sbnd_before.json                                         round d08 -> committed doc number 8
  FREE  d08/sbnd_before.log                                          round d08 -> committed doc number 8
  FREE  d08/sbndpr_after.log                                         round d08 -> committed doc number 8
  FREE  d08/sbndpr_before.log                                        round d08 -> committed doc number 8
  KEEP  d08/scan2_driver.log                                         scan-facing (served to a scanner)
  KEEP  d08/scan_driver.log                                          scan-facing (served to a scanner)
  FREE  d08/score_arms.log                                           round d08 -> committed doc number 8
  FREE  d08/score_d08flip0.log                                       round d08 -> committed doc number 8
  FREE  d08/selftest.log                                             round d08 -> committed doc number 8
  FREE  d08/selftest2.log                                            round d08 -> committed doc number 8
  FREE  d08/selftest_pv.log                                          round d08 -> committed doc number 8
  FREE  d08/selftest_pv2.log                                         round d08 -> committed doc number 8
  FREE  d08/selftest_pv3.log                                         round d08 -> committed doc number 8
  FREE  d08/serve5017.log                                            round d08 -> committed doc number 8
  FREE  d08/serve5017.pid                                            round d08 -> committed doc number 8
  FREE  d08/serve5017_pv.log                                         round d08 -> committed doc number 8
  FREE  d08/v1.log                                                   round d08 -> committed doc number 8
  FREE  d08/variants.txt                                             round d08 -> committed doc number 8
  FREE  d08/viewer_direct.log                                        round d08 -> committed doc number 8
  FREE  d08/von.log                                                  round d08 -> committed doc number 8
  FREE  d08/xval.log                                                 round d08 -> committed doc number 8
  KEEP  d08_libpin/new                                               is/contains a pin (judged in the pin class)
  KEEP  d08_libpin/new2                                              is/contains a pin (judged in the pin class)
  KEEP  d08_libpin/ref                                               is/contains a pin (judged in the pin class)
  KEEP  d08cap10_regen.log                                           logs/products of surviving arm d08cap10
  FREE  d09/ab_d09p80c3_verdicts.json                                round d09 -> committed doc number 9
  FREE  d09/ab_d09p80c5_verdicts.json                                round d09 -> committed doc number 9
  FREE  d09/ab_d09p90c3_verdicts.json                                round d09 -> committed doc number 9
  FREE  d09/ab_d09p90c5_verdicts.json                                round d09 -> committed doc number 9
  FREE  d09/ab_prod_equiv_verdicts.json                              round d09 -> committed doc number 9
  FREE  d09/ab_short.json                                            round d09 -> committed doc number 9
  FREE  d09/arm_d09fvoff.log                                         round d09 -> committed doc number 9
  FREE  d09/arm_d09p80c3.log                                         round d09 -> committed doc number 9
  FREE  d09/arm_d09p80c5.log                                         round d09 -> committed doc number 9
  FREE  d09/arm_d09p90c3.log                                         round d09 -> committed doc number 9
  FREE  d09/arm_d09p90c5.log                                         round d09 -> committed doc number 9
  FREE  d09/arm_d09prod.log                                          round d09 -> committed doc number 9
  FREE  d09/chainlogs                                                round d09 -> committed doc number 9
  FREE  d09/compare.json                                             round d09 -> committed doc number 9
  FREE  d09/ctl.log                                                  round d09 -> committed doc number 9
  FREE  d09/ctl2.log                                                 round d09 -> committed doc number 9
  FREE  d09/ctl2logs                                                 round d09 -> committed doc number 9
  FREE  d09/ctllogs                                                  round d09 -> committed doc number 9
  FREE  d09/dbg.log                                                  round d09 -> committed doc number 9
  FREE  d09/exits_probe_rows.json                                    round d09 -> committed doc number 9
  FREE  d09/exits_rows.json                                          round d09 -> committed doc number 9
  KEEP  d09/exits_stm0_rows.json                                     logs/products of surviving arm stm0
  FREE  d09/gate                                                     round d09 -> committed doc number 9
  FREE  d09/instr.json                                               round d09 -> committed doc number 9
  KEEP  d09/instr_stm0.json                                          logs/products of surviving arm stm0
  FREE  d09/lengths.json                                             round d09 -> committed doc number 9
  FREE  d09/light.log                                                round d09 -> committed doc number 9
  FREE  d09/lightlogs                                                round d09 -> committed doc number 9
  FREE  d09/off_miss.json                                            round d09 -> committed doc number 9
  KEEP  d09/off_stm0_miss.json                                       logs/products of surviving arm stm0
  FREE  d09/panels_long                                              round d09 -> committed doc number 9
  FREE  d09/panels_short                                             round d09 -> committed doc number 9
  FREE  d09/phase1.log                                               round d09 -> committed doc number 9
  FREE  d09/pr_d09fvoff                                              round d09 -> committed doc number 9
  FREE  d09/pr_d09p80c3                                              round d09 -> committed doc number 9
  FREE  d09/pr_d09p80c5                                              round d09 -> committed doc number 9
  FREE  d09/pr_d09p90c3                                              round d09 -> committed doc number 9
  FREE  d09/pr_d09p90c5                                              round d09 -> committed doc number 9
  FREE  d09/pr_d09prod                                               round d09 -> committed doc number 9
  FREE  d09/prtest.log                                               round d09 -> committed doc number 9
  FREE  d09/push1.log                                                round d09 -> committed doc number 9
  FREE  d09/push2.log                                                round d09 -> committed doc number 9
  FREE  d09/push3.log                                                round d09 -> committed doc number 9
  FREE  d09/push4.log                                                round d09 -> committed doc number 9
  FREE  d09/push5.log                                                round d09 -> committed doc number 9
  FREE  d09/q_profiles.jsonnet                                       round d09 -> committed doc number 9
  KEEP  d09/q_stm0_profiles.jsonnet                                  logs/products of surviving arm stm0
  KEEP  d09/q_stm0_table.json                                        logs/products of surviving arm stm0
  FREE  d09/q_table.json                                             round d09 -> committed doc number 9
  FREE  d09/ql_28084.json                                            round d09 -> committed doc number 9
  FREE  d09/ql_29107.json                                            round d09 -> committed doc number 9
  KEEP  d09/ql_29107_d09ctl.json                                     logs/products of surviving arm d09ctl
  KEEP  d09/ql_29107_d09ctl2.json                                    logs/products of surviving arm d09ctl2
  FREE  d09/ql_29107_d09ref.json                                     round d09 -> committed doc number 9
  FREE  d09/ql_29107_ref.json                                        round d09 -> committed doc number 9
  FREE  d09/ref.log                                                  round d09 -> committed doc number 9
  FREE  d09/reflogs                                                  round d09 -> committed doc number 9
  KEEP  d09/s_d09ctl.txt                                             logs/products of surviving arm d09ctl
  KEEP  d09/s_d09ctl2.txt                                            logs/products of surviving arm d09ctl2
  FREE  d09/s_d09ref.txt                                             round d09 -> committed doc number 9
  FREE  d09/smoke.log                                                round d09 -> committed doc number 9
  FREE  d09/smoke2.log                                               round d09 -> committed doc number 9
  FREE  d09/stats_29107.txt                                          round d09 -> committed doc number 9
  FREE  d09/t_fv.json                                                round d09 -> committed doc number 9
  FREE  d09/t_fv.jsonnet                                             round d09 -> committed doc number 9
  FREE  d09_libpin/FINGERPRINTS.txt                                  round d09 -> committed doc number 9
  KEEP  d09_libpin/pin                                               is/contains a pin (judged in the pin class)
  FREE  d101/arm_d101b_pdhd.log                                      round d101 -> committed doc number 101
  FREE  d101/arm_d101b_pdvd.log                                      round d101 -> committed doc number 101
  FREE  d101/arm_d101brep_pdhd.log                                   round d101 -> committed doc number 101
  FREE  d101/arm_d101brep_pdvd.log                                   round d101 -> committed doc number 101
  KEEP  d101/arm_d101hkf                                             logs/products of surviving arm d101hkf
  KEEP  d101/arm_d101hkf.log                                         logs/products of surviving arm d101hkf
  KEEP  d101/arm_d101hnew                                            logs/products of surviving arm d101hnew
  KEEP  d101/arm_d101hnew.log                                        logs/products of surviving arm d101hnew
  FREE  d101/arm_d101hold                                            round d101 -> committed doc number 101
  FREE  d101/arm_d101hold.log                                        round d101 -> committed doc number 101
  KEEP  d101/arm_d101vkf                                             logs/products of surviving arm d101vkf
  KEEP  d101/arm_d101vkf.log                                         logs/products of surviving arm d101vkf
  FREE  d101/arm_d101vkfpr                                           round d101 -> committed doc number 101
  FREE  d101/arm_d101vkfpr.log                                       round d101 -> committed doc number 101
  KEEP  d101/arm_d101vnew                                            logs/products of surviving arm d101vnew
  KEEP  d101/arm_d101vnew.log                                        logs/products of surviving arm d101vnew
  FREE  d101/arm_d101vold                                            round d101 -> committed doc number 101
  FREE  d101/arm_d101vold.log                                        round d101 -> committed doc number 101
  FREE  d101/bee                                                     round d101 -> committed doc number 101
  FREE  d101/build1.log                                              round d101 -> committed doc number 101
  FREE  d101/build2.log                                              round d101 -> committed doc number 101
  FREE  d101/build3.log                                              round d101 -> committed doc number 101
  FREE  d101/cal_f10_n300                                            round d101 -> committed doc number 101
  FREE  d101/cal_f10_n300.log                                        round d101 -> committed doc number 101
  FREE  d101/cal_f10_n800                                            round d101 -> committed doc number 101
  FREE  d101/cal_f10_n800.log                                        round d101 -> committed doc number 101
  FREE  d101/cal_f20_n300                                            round d101 -> committed doc number 101
  FREE  d101/cal_f20_n300.log                                        round d101 -> committed doc number 101
  FREE  d101/cal_f20_n800                                            round d101 -> committed doc number 101
  FREE  d101/cal_f20_n800.log                                        round d101 -> committed doc number 101
  FREE  d101/cal_f30_n800                                            round d101 -> committed doc number 101
  FREE  d101/cal_f30_n800.log                                        round d101 -> committed doc number 101
  FREE  d101/census                                                  round d101 -> committed doc number 101
  FREE  d101/census.log                                              round d101 -> committed doc number 101
  FREE  d101/census_kf                                               round d101 -> committed doc number 101
  FREE  d101/census_kf.log                                           round d101 -> committed doc number 101
  FREE  d101/census_kf2                                              round d101 -> committed doc number 101
  FREE  d101/census_kf2.log                                          round d101 -> committed doc number 101
  FREE  d101/cfg_ctl_headpath.log                                    round d101 -> committed doc number 101
  FREE  d101/cfg_head                                                round d101 -> committed doc number 101
  FREE  d101/cfg_k_off_pdhd.json                                     round d101 -> committed doc number 101
  FREE  d101/cfg_k_off_pdhd.log                                      round d101 -> committed doc number 101
  FREE  d101/cfg_k_off_pdvd.json                                     round d101 -> committed doc number 101
  FREE  d101/cfg_k_off_pdvd.log                                      round d101 -> committed doc number 101
  FREE  d101/cfg_k_on_pdhd.json                                      round d101 -> committed doc number 101
  FREE  d101/cfg_k_on_pdhd.log                                       round d101 -> committed doc number 101
  FREE  d101/cfg_k_on_pdvd.json                                      round d101 -> committed doc number 101
  FREE  d101/cfg_k_on_pdvd.log                                       round d101 -> committed doc number 101
  FREE  d101/cfg_on_pdhd.json                                        round d101 -> committed doc number 101
  FREE  d101/cfg_on_pdhd.log                                         round d101 -> committed doc number 101
  FREE  d101/cfg_on_pdvd.json                                        round d101 -> committed doc number 101
  FREE  d101/cfg_on_pdvd.log                                         round d101 -> committed doc number 101
  FREE  d101/cfg_post_pdhd.json                                      round d101 -> committed doc number 101
  FREE  d101/cfg_post_pdhd.log                                       round d101 -> committed doc number 101
  FREE  d101/cfg_post_pdvd.json                                      round d101 -> committed doc number 101
  FREE  d101/cfg_post_pdvd.log                                       round d101 -> committed doc number 101
  FREE  d101/cfg_pre_pdhd.json                                       round d101 -> committed doc number 101
  FREE  d101/cfg_pre_pdhd.log                                        round d101 -> committed doc number 101
  FREE  d101/cfg_pre_pdvd.json                                       round d101 -> committed doc number 101
  FREE  d101/cfg_pre_pdvd.log                                        round d101 -> committed doc number 101
  FREE  d101/cfg_vkfpr.json                                          round d101 -> committed doc number 101
  FREE  d101/cfg_vkfpr.log                                           round d101 -> committed doc number 101
  FREE  d101/cfgclus_post_pdhd.json                                  round d101 -> committed doc number 101
  FREE  d101/cfgclus_post_pdhd.log                                   round d101 -> committed doc number 101
  FREE  d101/cfgclus_post_pdvd.json                                  round d101 -> committed doc number 101
  FREE  d101/cfgclus_post_pdvd.log                                   round d101 -> committed doc number 101
  FREE  d101/cfgclus_pre_pdhd.json                                   round d101 -> committed doc number 101
  FREE  d101/cfgclus_pre_pdhd.log                                    round d101 -> committed doc number 101
  FREE  d101/cfgclus_pre_pdvd.json                                   round d101 -> committed doc number 101
  FREE  d101/cfgclus_pre_pdvd.log                                    round d101 -> committed doc number 101
  FREE  d101/clus_d101cnew2_pdhd.out                                 round d101 -> committed doc number 101
  FREE  d101/clus_d101cnew2_pdvd.out                                 round d101 -> committed doc number 101
  FREE  d101/clus_d101cnew3_pdvd.out                                 round d101 -> committed doc number 101
  FREE  d101/clus_d101cnew_pdvd.out                                  round d101 -> committed doc number 101
  FREE  d101/clus_d101cold2_pdhd.out                                 round d101 -> committed doc number 101
  FREE  d101/clus_d101cold2_pdvd.out                                 round d101 -> committed doc number 101
  FREE  d101/clus_d101cold3_pdvd.out                                 round d101 -> committed doc number 101
