direction	kind	run	subrun	event	idx	cls	Edep	vx	vy	vz	klass	d_other	d_main	d_main_candidate	d_any_vertex	route_own	route_other	flav	cut	stage	score_own	score_other	dEnu	tagger_changed
LOST	sel_numu0.9	720	5	43	1	numuCC	613.2	-188.1	-9.9	422.0		0.3				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	score below cut	2.313	0.800	-203.5	br3_3_score,lol_1_score,lol_2_score,nue_score,numu_1_score,numu_score,pio_2_score,sig_2_score,stw_2_score,tro_1_score,tro_4_score
LOST	sel_numu0.9	720	66	23	0	numuCC	230.5	75.0	75.1	105.4		26.7				dl-dual-snap-accept/dl	dl-dual-snap-reject/nodl	numu	0.9	not matched (< 5 cm)	2.409	nan		
LOST	sel_numu0.9	720	80	30	0	numuCC	1563.4	167.0	-4.1	30.9		34.9				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	not matched (< 5 cm)	4.244	nan		
GAINED	sel_numu0.9	712	18	39	0	numuCC	197.5	62.9	-30.3	383.5		0.7				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	score below cut	1.226	0.825	-179.8	cosmict_6_filled,cosmict_7_filled,numu_1_score,numu_score
GAINED	sel_numu0.9	712	31	27	0	numuCC	785.3	20.3	7.6	261.6		2.9				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	score below cut	6.248	-1.053	-209.9	cosmict_2_filled,cosmict_3_filled,cosmict_4_filled,cosmict_5_filled,cosmict_8_filled,numu_1_score,numu_2_score,numu_3_score,numu_score
GAINED	sel_numu0.9	712	43	28	0	numuCC	114.4	-121.3	187.0	157.9		2.6				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	score below cut	1.901	-1.473	-75.8	cosmict_8_filled,cosmict_flag,cosmict_flag_2,numu_1_score,numu_score
GAINED	sel_numu0.9	712	6	8	0	numuCC	640.9	27.7	-118.7	182.9		64.7				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	not matched (< 5 cm)	3.865	nan		
GAINED	sel_numu0.9	713	13	22	0	numuCC	660.7	-92.1	111.1	307.2		0.6				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	score below cut	4.993	0.539	-464.6	br3_3_score,br3_5_score,br3_6_score,cosmict_3_filled,cosmict_5_filled,cosmict_8_filled,lol_1_score,lol_2_score,nue_score,numu_1_score,numu_2_score,numu_3_score,numu_score,sig_1_score,sig_2_score,stw_2_score,stw_3_score,stw_4_score,tro_2_score,tro_4_score,tro_5_score
GAINED	sel_numu0.9	713	20	3	1	numuCC	777.7	-153.2	-30.6	106.2		11.8				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	not matched (< 5 cm)	4.488	nan		
GAINED	sel_numu0.9	713	24	40	0	numuCC	554.0	165.8	189.8	114.3		7.0				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	not matched (< 5 cm)	1.796	nan		
GAINED	sel_numu0.9	713	28	13	1	numuCC	1064.8	9.9	48.8	303.1		1.3				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	score below cut	1.685	-0.102	-65.7	cosmict_2_filled,cosmict_4_filled,cosmict_flag,cosmict_flag_2,numu_1_score,numu_score
GAINED	sel_numu0.9	713	35	17	0	numuCC	321.7	-66.2	178.2	231.3		85.8				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	not matched (< 5 cm)	2.450	nan		
GAINED	sel_numu0.9	713	48	18	0	numuCC	1065.5	163.9	-37.6	326.7		7.3				dl-dual-snap-reject-accept/dl	dl-dual-snap-accept/dl	numu	0.9	not matched (< 5 cm)	1.359	nan		
GAINED	sel_numu0.9	713	50	32	0	numuCC	1183.7	-138.5	169.8	214.9		63.8				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	not matched (< 5 cm)	1.330	nan		
GAINED	sel_numu0.9	713	57	20	0	numuCC	160.2	-110.2	-154.6	447.2		1.1				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	score below cut	1.603	0.677	-1.4	numu_1_score,numu_score
GAINED	sel_numu0.9	713	66	15	0	numuCC	1351.2	37.0	150.1	29.7		9.8				dl-dual-snap-accept/dl	dl-dual-snap-reject/nodl	numu	0.9	not matched (< 5 cm)	5.406	nan		
GAINED	sel_numu0.9	713	70	5	0	numuCC	593.5	-169.9	-146.0	56.2		112.8				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	not matched (< 5 cm)	3.781	nan		
GAINED	sel_numu0.9	713	72	11	0	numuCC	780.4	-186.8	-49.1	97.3		0.4				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	score below cut	1.255	0.336	-155.5	br3_3_score,cosmict_6_filled,lol_1_score,lol_2_score,nue_score,numu_1_score,numu_score,pio_2_score,sig_2_score,tro_1_score,tro_4_score
GAINED	sel_numu0.9	713	85	27	0	numuCC	744.4	152.6	156.7	30.8		0.7				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	score below cut	3.125	-0.615	-409.3	cosmict_2_filled,cosmict_4_filled,cosmict_8_filled,numu_1_score,numu_score
GAINED	sel_numu0.9	713	9	35	3	numuCC	406.6	159.6	-9.6	438.8		0.3				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	score below cut	1.306	0.497	-112.3	cosmict_8_filled,numu_1_score,numu_score
GAINED	sel_numu0.9	713	93	49	0	numuCC	440.9	24.8	-181.3	112.1		5.5				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	not matched (< 5 cm)	3.046	nan		
GAINED	sel_numu0.9	714	18	19	1	numuCC	920.4	53.0	98.7	185.0		52.3				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	not matched (< 5 cm)	1.495	nan		
GAINED	sel_numu0.9	714	23	32	0	numuCC	917.8	-12.4	-36.7	46.4		27.4				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	not matched (< 5 cm)	2.540	nan		
GAINED	sel_numu0.9	714	4	9	1	numuCC	598.2	-6.0	174.6	383.3		2.2				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	score below cut	2.215	0.689	-16.7	cosmict_8_filled,numu_1_score,numu_score
GAINED	sel_numu0.9	714	71	37	0	numuCC	1414.7	-85.7	36.5	340.2		0.6				dl-dual-snap-accept/dl	dl-dual-snap-reject-accept/dl	numu	0.9	score below cut	4.351	0.177	-783.2	cosmict_3_filled,cosmict_5_filled,numu_1_score,numu_2_score,numu_3_score,numu_score
GAINED	sel_numu0.9	714	88	32	1	numuCC	605.7	42.2	-0.6	218.1		0.7				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	score below cut	0.973	0.458	-99.4	cosmict_2_filled,cosmict_4_filled,numu_1_score,numu_score
GAINED	sel_numu0.9	714	9	50	0	numuCC	393.3	-123.7	-7.5	52.4		0.9				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	score below cut	4.568	-1.027	-387.7	cosmict_3_filled,cosmict_5_filled,cosmict_8_filled,numu_1_score,numu_2_score,numu_3_score,numu_score
GAINED	sel_numu0.9	715	17	14	0	numuCC	1064.3	-23.5	-102.7	207.7		11.4				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	not matched (< 5 cm)	4.110	nan		
GAINED	sel_numu0.9	717	50	12	1	numuCC	1486.8	-25.6	-36.7	258.9		6.6				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	not matched (< 5 cm)	1.386	nan		
GAINED	sel_numu0.9	719	0	48	0	numuCC	638.5	162.3	161.6	122.5		14.2				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	not matched (< 5 cm)	2.153	nan		
GAINED	sel_numu0.9	719	1	17	0	numuCC	1096.0	-69.6	138.8	212.1		-1.0				dl-dual-snap-accept/dl	dl-not-run/nodl	numu	0.9	not matched (< 5 cm)	2.809	nan		
GAINED	sel_numu0.9	719	5	15	0	numuCC	941.9	-23.9	36.2	406.9		1.6				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	score below cut	0.932	0.478	-158.9	cosmict_8_filled,numu_1_score,numu_score
GAINED	sel_numu0.9	719	5	18	0	numuCC	310.5	-94.8	71.5	285.3		1.9				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	score below cut	1.088	0.794	-2.4	numu_1_score,numu_score
GAINED	sel_numu0.9	719	54	5	0	numuCC	526.1	-22.3	26.9	389.0		5.7				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	not matched (< 5 cm)	2.799	nan		
GAINED	sel_numu0.9	719	74	28	0	numuCC	528.2	56.7	39.8	105.1		0.8				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	score below cut	2.356	0.545	38.8	cosmict_flag,cosmict_flag_2,numu_1_score,numu_3_score,numu_score
GAINED	sel_numu0.9	719	74	49	1	numuCC	648.7	50.7	150.2	389.5		134.7				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	not matched (< 5 cm)	4.265	nan		
GAINED	sel_numu0.9	719	76	41	0	numuCC	744.4	6.5	-188.8	293.6		4.1				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	score below cut	3.760	-0.408	-300.9	cosmict_3_filled,cosmict_5_filled,cosmict_6_filled,cosmict_7_filled,match_isFC,numu_1_score,numu_2_score,numu_3_score,numu_score
GAINED	sel_numu0.9	720	17	43	1	numuCC	226.2	147.6	-103.0	444.7		22.9				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	not matched (< 5 cm)	1.857	nan		
GAINED	sel_numu0.9	720	20	37	0	numuCC	225.0	123.1	-93.1	45.9		9.8				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	not matched (< 5 cm)	1.125	nan		
GAINED	sel_numu0.9	720	36	17	0	numuCC	1375.7	156.9	-82.1	408.3		5.1				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	not matched (< 5 cm)	1.366	nan		
GAINED	sel_numu0.9	720	38	9	1	numuCC	796.9	-57.2	-2.6	180.2		208.1				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	not matched (< 5 cm)	5.144	nan		
GAINED	sel_numu0.9	720	39	9	1	numuCC	801.3	-173.3	3.0	20.6		17.4				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	not matched (< 5 cm)	3.099	nan		
GAINED	sel_numu0.9	720	46	5	0	numuCC	455.9	39.6	64.1	314.2		0.7				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	score below cut	0.900	0.873	-10.3	numu_1_score,numu_2_score,numu_3_score,numu_score
GAINED	sel_numu0.9	720	59	12	0	numuCC	518.1	114.9	-54.5	111.5		1.1				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	score below cut	1.739	-0.063	-254.7	br3_3_score,cosmict_2_filled,cosmict_4_filled,lol_1_score,lol_2_score,nue_score,numu_1_score,numu_score,pio_2_score,sig_1_score,sig_2_score,stw_2_score,stw_3_score,stw_4_score,tro_1_score,tro_4_score
