run	subrun	event	row	nu_index	gid	cluster_id	sel_cluster_id	cid_relation	n_act	sel_demoted	sel_fc	sel_length_cm	bundle_has_vetoed	n_vetoed	nu_x	nu_y	nu_z	vertex_default	reco_Enu	numu_score	nue_score	neutrino_type	nt_cosmic	nt_numucc	nt_nc	nt_nue	cosmict_flag	n_truth	t_idx	t_flav	t_mode	t_ccnc	t_Etot	t_Edep	t_T	t_dist_cm	mc_reco_Enu
714	75	19	0	0	1000006	9	9	same	1	0	1	177.9	0	0	125.40	-89.64	363.82	0	996.3	2.2174	-15.0000	4	0	1	0	0	0	2	1	numu	QE	CC	1184.2	805.0	1.284	21.12	996.3
714	75	22	0	0	5	24	24	same	6	1	0	37.7	1	1	-149.79	196.19	361.97	0	347.6	1.5465	-15.0000	4	0	1	0	0	0	2	1	numu	MEC	CC	448.1	277.7	1.362	0.71	347.6
714	75	22	1	1	1000003	18	18	same	1	0	0	1.8	0	0	0.00	0.00	0.00	1	0.0	-1.9417	-15.0000	0	0	0	0	0	0	2	-1				-1	-1	-1	-1	347.6
714	75	25	0	0	1000003	16	16	same	8	0	1	29.6	0	0	60.39	-155.97	450.64	0	457.4	-0.7854	-15.0000	8	0	0	1	0	0	1	1	numu	RES	NC	1315.7	482.3	1.398	1.34	457.4
714	75	31	0	0	1000005	11	11	same	3	0	1	35.8	0	0	85.41	-146.54	119.85	0	232.7	1.1353	-15.0000	4	0	1	0	0	0	2	1	numu	QE	CC	457.3	233.7	0.632	33.71	232.7
714	75	43	0	0	3	9	9	same	1	0	0	395.3	0	0	-46.26	-60.51	118.43	0	1253.3	3.8785	-15.0000	8	0	0	1	0	0	5	2	numu	QE	CC	2140.6	1007.2	1.483	0.70	1253.3
714	76	6	0	0	3	1	1	same	1	0	0	132.8	0	0	-94.16	-145.82	385.73	0	478.2	1.2780	-11.8201	4	0	1	0	0	0	2	2	numu	QE	CC	1558.4	515.0	1.211	11.35	478.2
714	76	7	0	0	1000004	14	14	same	4	0	1	206.4	0	0	13.23	10.57	103.35	0	626.3	2.9201	-15.0000	4	0	1	0	0	0	2	1	numu	QE	CC	773.7	706.5	0.253	0.89	626.3
714	76	22	0	0	1000000	19	19	same	1	0	0	443.3	0	0	98.12	57.28	59.85	0	1593.3	3.8457	-1.6625	4	0	1	0	0	0	1	1	numu	DIS	CC	3910.7	3047.5	0.801	0.94	1593.3
714	76	33	0	0	1000000	14	14	same	9	0	0	209.8	0	0	74.84	144.70	130.53	0	1880.7	1.7748	-15.0000	4	0	1	0	0	0	2	1	numu	DIS	CC	2400.4	2045.9	1.015	2.59	1880.7
714	76	35	0	0	1000004	20	20	same	4	0	0	31.7	0	0	188.80	-172.75	88.58	0	354.2	3.0644	-15.0000	4	0	1	0	0	0	2	2	numu	QE	CC	555.4	204.9	0.99	1.13	354.2
714	76	44	0	0	1000000	14	14	same	16	0	0	226.9	0	0	166.35	-55.76	277.51	0	1682.3	4.6624	-15.0000	4	0	1	0	0	0	1	1	numu	DIS	CC	5349.3	1569.2	1.318	0.26	1682.3
714	77	4	0	0	3	14	14	same	3	0	0	83.1	0	0	-17.07	-107.82	420.15	0	348.7	2.2584	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	1270.2	262.1	0.566	1.30	348.7
714	77	8	0	0	1000001	11	11	same	1	0	1	96.8	0	0	191.17	-74.00	273.92	0	654.1	2.1360	-15.0000	4	0	1	0	0	0	1	1	numu	MEC	CC	729.7	475.8	0.843	1.27	654.1
714	77	12	0	0	1000003	6	6	same	1	0	1	19.2	0	0	154.82	-166.23	358.42	0	263.4	0.0081	-15.0000	4	0	1	0	0	0	3	2	numu	QE	CC	292.9	172.9	0.677	0.39	263.4
714	77	16	0	0	1000011	15	15	same	7	0	0	135.7	1	1	54.32	-122.73	161.41	0	581.3	2.2667	-15.0000	6	1	1	0	0	1	2	2	numu	QE	CC	305.4	158.8	0.615	96.55	581.3
714	77	30	0	0	1000003	13	13	same	9	0	0	56.8	0	0	192.92	-45.98	177.37	0	479.1	1.4883	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	975.7	351.8	0.122	0.14	479.1
714	77	50	0	0	1000002	10	10	same	1	0	0	194.5	0	0	31.00	50.40	307.75	0	582.3	4.7329	-15.0000	4	0	1	0	0	0	6	6	numu	QE	CC	1375.2	508.4	0.505	0.33	582.3
714	78	12	0	0	5	21	21	same	4	0	0	30.2	0	0	-22.60	-119.62	471.27	0	459.3	0.6356	-15.0000	4	0	1	0	0	0	1	1	numu	RES	CC	1136.1	395.0	1.305	0.98	459.3
714	78	13	0	0	12	21	21	same	3	0	0	19.2	0	0	-22.65	82.65	497.46	0	372.2	0.4350	-15.0000	8	0	0	1	0	0	1	1	numu	RES	NC	1462.3	286.1	1.043	6.31	372.2
714	78	26	0	0	5	4	4	same	1	0	0	316.6	0	0	-111.49	89.51	205.28	0	1140.2	4.9644	-15.0000	4	0	1	0	0	0	2	1	numu	RES	CC	1306.5	925.2	0.069	0.44	1140.2
714	78	47	0	0	3	18	18	same	7	0	1	180.3	0	0	-64.18	8.04	87.25	0	1147.4	3.7258	-15.0000	4	0	1	0	0	0	1	1	numu	RES	CC	1901.0	1210.4	0.382	0.96	1147.4
714	79	5	0	0	13	15	15	same	1	0	0	29.8	0	0	-187.50	193.36	269.42	0	278.5	-0.8372	-15.0000	8	0	0	1	0	0	2	2	numu	QE	NC	854.8	340.0	0.809	68.94	278.5
714	79	12	0	0	6	27	27	same	6	0	1	96.6	0	0	-28.49	25.61	134.39	0	733.3	3.0256	-15.0000	4	0	1	0	0	0	1	1	numu	MEC	CC	903.1	751.8	0.537	0.43	733.3
714	79	14	0	0	0	8	8	same	2	0	0	46.5	0	0	-201.34	-22.49	266.49	0	470.6	-1.1345	-15.0000	6	1	1	0	0	1	2	1	numu	DIS	CC	2389.1	565.9	0.843	21.64	470.6
714	79	36	0	0	1000011	20	20	same	1	0	1	38.7	0	0	176.82	-169.00	246.71	0	400.2	-0.7568	-15.0000	8	0	0	1	0	0	2	1	numu	RES	NC	672.7	303.7	1.545	0.18	400.2
714	79	37	0	0	1000006	14	14	same	1	0	1	184.4	0	0	53.77	-82.36	300.01	0	747.4	3.0504	-15.0000	4	0	1	0	0	0	2	1	numu	QE	CC	708.3	621.0	1.264	0.63	747.4
714	80	3	0	0	6	3	3	same	1	0	1	3.3	0	0	-76.14	104.30	24.42	0	97.2	-1.0890	-15.0000	8	0	0	1	0	0	1	1	numu	QE	NC	4640.0	266.4	1.046	1.28	97.2
714	80	12	0	0	1000005	13	13	same	1	0	1	9.8	0	0	21.56	57.80	264.53	0	115.2	-2.5202	-15.0000	8	0	0	1	0	0	2	1	numu	QE	NC	820.1	195.1	0.37	0.44	115.2
714	80	19	0	0	8	8	8	same	1	0	1	39.7	0	0	-46.91	167.42	5.40	0	433.7	-0.7778	-15.0000	8	0	0	1	0	0	2	2	numu	RES	NC	701.7	467.5	0.95	2.09	433.7
714	80	24	0	0	1000002	16	16	same	1	0	1	169.1	0	0	-33.69	-18.55	85.96	0	794.0	3.3949	-15.0000	4	0	1	0	0	0	2	1	numu	QE	CC	885.1	717.9	1.239	0.83	794.0
714	80	25	0	0	5	17	17	same	4	0	1	6.9	0	0	-141.65	-183.24	255.00	0	111.0	-1.4804	-15.0000	8	0	0	1	0	0	2	1	numu	QE	NC	510.7	251.6	1.47	2.02	111.0
714	80	31	0	0	1000004	8	8	same	1	0	1	120.5	0	0	88.31	106.53	300.30	0	628.7	1.9413	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	624.5	540.2	0.754	3.21	628.7
714	80	35	0	0	1000003	10	10	same	6	0	1	146.9	0	0	21.49	4.99	108.27	0	805.7	2.3418	-15.0000	4	0	1	0	0	0	2	2	numu	RES	CC	1193.6	737.8	0.786	0.63	805.7
714	82	4	0	0	6	9	9	same	2	0	1	80.8	0	0	-77.36	-47.99	291.02	0	321.5	1.6880	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	410.9	272.7	0.428	1.40	321.5
714	82	13	0	0	10	16	16	same	3	0	1	36.6	0	0	-41.41	-35.43	146.18	0	652.9	0.2956	-15.0000	6	1	1	0	0	1	1	1	numu	RES	NC	1165.4	639.3	1.127	33.87	652.9
714	82	24	0	0	5	5	5	same	1	0	1	108.5	0	0	-92.70	-39.65	241.74	0	745.3	3.2046	-15.0000	4	0	1	0	0	0	3	2	numu	RES	CC	788.3	562.2	0.713	0.67	745.3
714	82	25	0	0	3	51	13	not_in_act	2	0	0	51.0	1	1	-53.54	-69.09	35.17	0	1114.0	-0.0351	-15.0000	8	0	0	1	0	0	2	2	numu	RES	CC	1689.9	1185.8	1.045	2.93	1114.0
714	82	32	0	0	4	22	22	same	7	0	0	12.2	0	0	-32.27	94.60	8.83	0	105.7	-1.9958	-15.0000	8	0	0	1	0	0	1	1	numu	MEC	CC	2581.7	792.3	0.607	64.84	105.7
714	82	50	0	0	8	1	1	same	1	0	1	3.3	0	0	-109.19	-168.90	320.03	0	59.0	-2.2206	-15.0000	8	0	0	1	0	0	2	2	numu	QE	NC	425.3	48.0	0.98	0.78	59.0
714	83	15	0	0	1000007	13	13	same	1	0	0	117.2	0	0	107.62	-54.92	400.17	0	562.2	1.8011	-15.0000	4	0	1	0	0	0	2	1	numu	QE	CC	785.8	514.1	0.415	1.73	562.2
714	83	27	0	0	1000014	17	17	same	1	0	0	4.3	0	0	0.00	0.00	0.00	1	0.0	-1.9417	-15.0000	0	0	0	0	0	0	1	-1				-1	-1	-1	-1	0.0
714	83	28	0	0	2	6	6	same	1	0	1	113.2	0	0	-46.28	-25.53	430.46	0	598.9	4.3257	-15.0000	4	0	1	0	0	0	2	2	numu	QE	CC	591.2	484.1	1.155	1.11	598.9
714	83	30	0	0	8	12	12	same	4	0	0	12.1	0	0	-14.43	-192.65	181.01	0	131.9	-1.5123	-15.0000	10	1	0	1	0	1	3	1	numu	RES	NC	522.8	75.2	0.539	19.62	131.9
714	83	34	0	0	1000010	21	21	same	1	0	1	119.2	0	0	32.77	-48.43	174.52	0	429.2	1.5446	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	574.9	465.7	1.428	0.67	429.2
714	83	48	0	0	1000003	9	9	same	2	0	1	289.7	0	0	-41.04	97.53	76.81	0	1162.2	5.9218	-15.0000	4	0	1	0	0	0	2	2	numu	QE	CC	1328.8	1148.5	0.515	1.32	1162.2
714	84	17	0	0	7	5	5	same	1	0	1	54.1	0	0	-113.46	148.18	52.58	0	317.5	-0.1884	-15.0000	8	0	0	1	0	0	1	1	numu	RES	CC	788.9	616.2	0.628	30.06	317.5
714	84	21	0	0	1000004	10	10	same	1	0	1	253.6	0	0	66.04	28.66	52.84	0	912.0	4.7804	-15.0000	4	0	1	0	0	0	3	2	numu	QE	CC	881.0	774.8	0.59	1.29	912.0
714	84	28	0	0	1000003	10	10	same	1	0	0	49.5	0	0	144.85	128.43	464.60	0	353.4	3.9934	-15.0000	4	0	1	0	0	0	1	1	numu	MEC	CC	812.5	247.3	0.208	0.46	353.4
714	84	32	0	0	7	10	10	same	1	0	1	10.2	0	0	-37.71	-147.33	367.67	0	117.6	-2.7603	-15.0000	8	0	0	1	0	0	1	1	numu	MEC	CC	880.1	214.6	0.695	105.63	117.6
714	86	3	0	0	7	5	5	same	1	0	0	96.7	0	0	-134.97	193.42	343.57	0	475.8	3.2613	-15.0000	4	0	1	0	0	0	3	2	numu	MEC	NC	2283.7	607.8	0.205	1.06	475.8
714	86	20	0	0	7	8	8	same	1	0	0	132.2	0	0	-108.15	-184.52	142.57	0	643.4	3.0535	-15.0000	4	0	1	0	0	0	2	2	numu	QE	CC	634.6	535.6	0.632	2.81	643.4
714	86	26	0	0	1	3	3	same	1	0	1	100.4	0	0	-112.51	36.35	185.36	0	724.9	1.3419	-15.0000	4	0	1	0	0	0	2	1	numu	RES	CC	956.0	673.0	0.957	0.74	724.9
714	86	28	0	0	1000006	11	11	same	1	0	1	36.6	0	0	36.96	-67.55	101.89	0	796.0	0.2144	-15.0000	8	0	0	1	0	0	1	1	numu	QE	CC	1719.1	1326.7	1.422	98.45	796.0
714	86	41	0	0	6	10	10	same	1	0	0	113.2	0	0	-76.64	130.18	46.70	0	614.4	2.3507	-11.7640	4	0	1	0	0	0	2	2	numu	QE	CC	726.5	487.1	0.346	9.18	614.4
714	86	43	0	0	0	18	18	same	3	0	0	342.8	0	0	3.32	58.09	83.15	0	1077.0	5.4089	-15.0000	4	0	1	0	0	0	3	1	numu	QE	CC	1198.8	883.8	1.502	1.43	1077.0
714	86	48	0	0	1000004	12	12	same	2	0	1	2.9	0	0	130.89	192.37	462.15	0	110.1	-2.7549	-15.0000	10	1	0	1	0	1	4	1	numu	QE	CC	1420.4	20.8	0.644	136.56	110.1
714	87	2	0	0	14	3	3	same	1	0	0	84.4	0	0	-60.52	133.30	0.91	0	327.6	-2.3353	-15.0000	6	1	1	0	0	1	1	1	numu	RES	CC	810.5	53.5	0.19	118.37	327.6
714	87	15	0	0	3	4	4	same	1	0	1	22.2	0	0	-133.46	-155.55	145.20	0	186.8	-2.8767	-15.0000	8	0	0	1	0	0	1	1	numu	QE	NC	1244.7	201.5	1.2	0.48	186.8
714	87	19	0	0	4	11	11	same	1	0	1	269.9	0	0	-147.33	-81.82	92.02	0	947.1	4.7724	-15.0000	4	0	1	0	0	0	3	2	numu	QE	CC	957.0	813.9	0.499	2.10	947.1
714	87	35	0	0	5	13	13	same	2	0	0	24.7	0	0	-126.30	186.37	0.45	0	276.3	-2.3681	-15.0000	6	1	1	0	0	1	3	1	numu	RES	CC	1002.3	257.7	0.212	44.56	276.3
714	88	24	0	0	4	18	18	same	2	0	0	84.9	0	0	-22.91	-157.52	200.69	0	634.4	3.4847	-15.0000	4	0	1	0	0	0	2	1	numu	QE	CC	830.4	508.3	1.26	2.00	634.4
714	88	28	0	0	1	4	4	same	1	0	0	64.2	0	0	-98.71	-85.21	458.43	0	929.9	2.9564	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	1911.2	624.1	0.363	3.24	929.9
714	88	32	0	0	1000003	14	14	same	1	0	1	79.7	0	0	41.61	-0.18	218.24	0	616.7	0.4581	-15.0000	8	0	0	1	0	0	3	2	numu	MEC	CC	681.3	605.7	0.483	0.72	616.7
714	88	33	0	0	1000003	8	8	same	7	0	1	85.4	0	0	0.75	3.92	344.20	0	431.1	3.7363	-15.0000	4	0	1	0	0	0	3	3	numu	MEC	CC	641.4	400.4	1.567	0.98	431.1
714	90	1	0	0	1	5	5	same	1	0	1	136.1	0	0	-79.85	-150.00	188.23	0	1134.2	4.5328	-15.0000	4	0	1	0	0	0	1	1	numu	RES	CC	2017.0	1488.0	0.161	0.95	1134.2
714	90	19	0	0	2	5	5	same	1	0	1	107.5	0	0	-112.84	128.35	31.66	0	418.4	1.8514	-15.0000	4	0	1	0	0	0	2	1	numu	QE	CC	461.0	440.7	0.079	15.21	418.4
714	90	29	0	0	8	28	28	same	4	0	1	137.4	0	0	-146.28	86.93	159.81	0	500.7	1.5099	-15.0000	4	0	1	0	0	0	2	1	numu	QE	CC	491.6	383.7	1.126	1.49	500.7
714	90	36	0	0	9	5	5	same	1	0	1	24.6	0	0	-127.92	76.84	155.28	0	639.8	-0.7952	-11.0100	8	0	0	1	0	0	3	2	numu	RES	NC	1399.9	430.4	1.068	14.55	639.8
714	90	43	0	0	5	22	22	same	3	0	0	124.7	0	0	-105.10	126.41	70.92	0	565.7	5.4065	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	806.4	367.1	1.371	0.43	565.7
714	91	9	0	0	9	26	3	not_in_act	1	0	0	1.5	0	0	-159.45	-76.13	499.65	0	106.9	-1.8776	-15.0000	10	1	0	1	0	1	1	1	numu	MEC	NC	520.8	6.0	0.304	29.77	106.9
714	91	14	0	0	1000001	13	13	same	1	0	0	406.0	0	0	112.66	9.46	94.98	0	1124.6	4.8424	-15.0000	4	0	1	0	0	0	3	2	numu	QE	CC	2036.6	1035.4	1.484	0.63	1124.6
714	91	17	0	0	1000009	15	15	same	1	0	1	19.3	0	0	138.74	-9.60	344.56	0	251.4	0.6043	-15.0000	4	0	1	0	0	0	2	1	numu	RES	NC	1292.6	264.4	0.318	23.46	251.4
714	91	43	0	0	1000003	42	12	not_in_act	4	0	0	1.7	0	0	76.97	88.54	33.25	0	121.1	-1.5665	-15.0000	8	0	0	1	0	0	2	2	numu	QE	NC	1119.3	23.9	0.607	101.70	121.1
714	92	11	0	0	7	7	7	same	1	0	1	14.1	0	0	-102.26	-144.94	473.67	0	245.0	-1.7710	-15.0000	8	0	0	1	0	0	1	1	numu	QE	NC	1002.1	136.7	0.399	2.28	245.0
714	92	29	0	0	21	94	3	not_in_act	1	0	1	11.5	0	0	-113.84	71.89	264.46	0	17.0	-2.0204	-15.0000	8	0	0	1	0	0	2	2	numu	QE	NC	950.9	10.9	0.465	124.88	17.0
714	92	39	0	0	3	30	30	same	4	0	1	148.4	0	0	-82.68	79.01	275.89	0	912.9	2.9087	-15.0000	4	0	1	0	0	0	1	1	numu	RES	CC	1313.0	837.9	0.183	1.62	912.9
714	92	43	0	0	1000006	13	13	same	7	0	0	182.6	0	0	27.70	-76.35	365.35	0	634.8	4.3043	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	1070.3	536.4	1.283	1.19	634.8
714	92	48	0	0	5	16	16	same	7	0	1	2.0	0	0	-105.09	63.72	74.85	0	120.0	-1.6419	-15.0000	8	0	0	1	0	0	1	1	numu	MEC	CC	1043.3	123.5	1.227	299.08	120.0
714	93	6	0	0	11	6	6	same	1	0	1	2.4	0	0	-60.44	-112.01	235.07	0	12.1	-3.5723	-15.0000	8	0	0	1	0	0	2	2	numu	QE	NC	859.8	136.9	1.49	128.15	12.1
714	93	8	0	0	2	5	5	same	1	0	1	363.3	0	0	-89.56	175.68	77.55	0	1003.4	3.8634	-15.0000	4	0	1	0	0	0	2	2	numu	QE	CC	1021.4	983.8	1.293	1.08	1003.4
714	93	18	0	0	1000000	12	12	same	3	0	0	67.5	0	0	113.51	-189.44	33.06	0	2347.0	-0.1136	5.8250	40	0	0	1	1	0	2	1	numu	DIS	CC	4670.2	2710.1	0.266	72.03	2347.0
714	93	23	0	0	20	11	11	same	1	0	1	2.2	0	0	-151.63	-44.56	230.59	0	6.0	-1.9294	-15.0000	8	0	0	1	0	0	2	2	numu	QE	NC	711.9	59.2	0.495	332.48	6.0
714	93	35	0	0	2	2	2	same	1	0	0	76.4	0	0	-190.67	-162.72	203.89	0	473.1	3.2978	-15.0000	4	0	1	0	0	0	3	3	numu	QE	CC	801.7	253.4	1.014	0.36	473.1
714	93	36	0	0	9	6	6	same	1	0	1	50.4	0	0	-129.94	41.33	104.08	0	353.4	1.3967	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	395.8	274.9	0.292	0.32	353.4
714	93	37	0	0	4	4	4	same	1	0	0	48.4	0	0	-131.43	14.37	470.07	0	507.7	1.9269	-15.0000	4	0	1	0	0	0	2	1	numu	RES	CC	1345.7	237.8	1.269	0.67	507.7
714	93	38	0	0	2	16	16	same	3	0	0	257.0	0	0	-45.47	0.90	72.18	0	895.4	4.7306	-15.0000	4	0	1	0	0	0	2	1	numu	QE	CC	1078.6	756.6	0.154	1.02	895.4
714	94	1	0	0	1000006	15	15	same	1	0	0	45.6	0	0	134.06	167.62	298.09	0	577.5	-0.8026	-15.0000	8	0	0	1	0	0	1	1	numu	DIS	NC	1178.7	447.5	1.336	5.17	577.5
714	94	17	0	0	1000008	8	8	same	1	0	1	87.6	0	0	33.62	166.42	138.97	0	383.1	1.1033	-15.0000	4	0	1	0	0	0	3	1	numu	DIS	CC	658.1	355.6	1.429	8.42	383.1
714	94	26	0	0	1000013	10	10	same	1	0	0	80.5	0	0	133.53	-176.36	429.73	0	448.3	4.5909	-15.0000	4	0	1	0	0	0	2	2	numu	QE	CC	1159.6	274.9	0.906	0.55	448.3
714	94	31	0	0	5	3	3	same	2	0	0	137.3	0	0	-165.55	90.74	306.36	0	561.9	3.1154	-15.0000	4	0	1	0	0	0	2	1	numu	QE	CC	1138.0	380.7	1.169	0.09	561.9
714	94	36	0	0	1000003	28	25	in_act_not_selected	5	0	0	243.7	0	0	-14.42	116.72	67.43	0	346.4	-1.8522	-15.0000	8	0	0	1	0	0	2	2	numu	QE	CC	1585.7	985.9	1.198	78.27	346.4
714	94	45	0	0	7	5	5	same	1	0	0	36.4	0	0	-72.56	193.36	156.81	0	253.9	0.9130	-15.0000	8	0	0	1	0	0	1	1	numu	QE	CC	616.6	242.2	0.634	1.64	253.9
714	94	48	0	0	1	27	27	same	5	0	1	157.6	0	0	-19.59	61.45	114.23	0	1501.5	3.0623	-15.0000	4	0	1	0	0	0	4	4	numu	MEC	CC	1515.4	1322.7	1.333	0.47	1501.5
714	94	49	0	0	1000002	10	10	same	6	0	1	462.6	0	0	0.78	54.70	10.54	0	786.4	5.0036	-15.0000	4	0	1	0	0	0	1	1	numu	RES	CC	1841.6	1201.0	1.206	290.05	786.4
714	94	50	0	0	1000005	28	28	same	3	1	1	20.1	1	1	84.82	-69.26	392.14	0	182.7	-2.7547	-15.0000	8	0	0	1	0	0	1	1	numu	QE	CC	746.8	514.7	1.229	4.70	182.7
714	95	7	0	0	1000002	21	21	same	3	0	0	176.7	0	0	67.78	-107.95	251.37	0	646.4	4.2036	-15.0000	4	0	1	0	0	0	3	2	numu	QE	CC	832.0	469.8	1.357	0.96	646.4
714	95	22	0	0	8	3	3	same	1	0	1	2.9	0	0	-12.64	72.07	156.92	0	36.3	-1.4050	-15.0000	8	0	0	1	0	0	3	2	numu	QE	NC	931.3	55.0	0.384	185.02	36.3
714	95	35	0	0	11	20	17	in_act_not_selected	2	0	0	2.7	0	0	-61.89	-40.82	158.31	0	2.2	-2.0648	-15.0000	8	0	0	1	0	0	2	2	numu	DIS	NC	1382.4	98.7	0.53	462.66	2.2
714	95	46	0	0	1000000	15	15	same	2	0	0	110.5	0	0	13.28	115.65	406.72	0	750.4	1.9057	-15.0000	4	0	1	0	0	0	3	3	numu	RES	CC	1331.2	792.4	0.43	1.66	750.4
714	96	7	0	0	11	25	25	same	2	0	1	157.5	0	0	42.71	-116.28	314.96	0	493.5	2.9146	-15.0000	4	0	1	0	0	0	2	2	numu	QE	CC	600.9	496.6	0.658	0.92	493.5
714	96	8	0	0	1000003	83	19	not_in_act	1	0	1	23.2	0	0	111.98	14.93	60.54	0	397.4	-0.9179	-15.0000	8	0	0	1	0	0	2	1	numu	RES	NC	854.6	414.3	0.61	0.72	397.4
714	96	14	0	0	1000002	24	24	same	3	0	0	68.9	0	0	182.54	17.50	440.03	0	385.5	2.7626	-15.0000	4	0	1	0	0	0	1	1	numu	DIS	CC	1101.3	266.6	0.094	0.22	385.5
714	96	36	0	0	4	14	14	same	2	0	1	100.1	0	0	16.12	59.16	213.98	0	385.4	2.2077	-15.0000	4	0	1	0	0	0	1	1	numu	MEC	CC	616.0	520.6	0.655	0.58	385.4
714	96	44	0	0	3	8	8	same	2	0	1	292.6	0	0	-51.77	150.48	43.98	0	1009.6	5.5231	-15.0000	4	0	1	0	0	0	2	2	numu	MEC	CC	1023.1	864.0	0.74	1.42	1009.6
714	97	3	0	0	1000001	20	20	same	1	0	0	120.5	0	0	129.44	-121.73	31.25	0	1672.4	2.3768	-15.0000	4	0	1	0	0	0	2	1	numu	RES	CC	1411.2	1106.4	0.365	4.52	1672.4
714	97	37	0	0	5	22	22	same	3	0	1	40.0	0	0	-43.51	-83.77	317.17	0	417.1	0.1226	-15.0000	8	0	0	1	0	0	4	1	numu	MEC	CC	633.2	434.2	0.334	0.67	417.1
714	97	42	0	0	1000005	12	12	same	2	0	0	68.4	0	0	175.43	-174.64	95.33	0	594.6	3.0152	-15.0000	4	0	1	0	0	0	2	2	numu	MEC	CC	777.4	383.8	0.5	1.19	594.6
714	97	43	0	0	1000007	18	18	same	1	0	0	96.1	0	0	147.73	-119.55	436.35	0	387.7	1.5364	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	1047.0	403.9	1.156	1.65	387.7
714	98	8	0	0	8	16	16	same	12	1	1	20.7	1	1	-8.30	12.85	321.35	0	215.4	-1.2512	-8.8314	8	0	0	1	0	0	2	1	numu	RES	NC	973.7	244.6	0.715	9.13	215.4
714	98	10	0	0	1000000	12	12	same	1	0	1	80.1	0	0	161.77	96.22	130.44	0	607.7	1.0058	-15.0000	4	0	1	0	0	0	1	1	numu	RES	CC	895.7	703.9	1.238	3.10	607.7
714	98	19	0	0	1000005	10	10	same	1	0	0	154.1	0	0	62.85	199.79	125.89	0	482.4	-2.8563	-15.0000	6	1	1	0	0	1	1	1	numu	MEC	NC	1185.2	233.5	0.209	400.06	482.4
714	98	21	0	0	1	1	1	same	1	0	1	162.6	0	0	-47.08	108.06	61.25	0	598.6	4.6565	-15.0000	4	0	1	0	0	0	3	1	numu	QE	CC	673.4	514.4	0.232	3.89	598.6
714	98	28	0	0	7	8	8	same	1	0	0	8.9	0	0	-115.23	194.94	145.11	0	59.5	-0.8756	-15.0000	8	0	0	1	0	0	2	1	numu	QE	CC	906.6	195.8	1.543	1.07	59.5
714	98	32	0	0	9	35	3	not_in_act	1	0	1	2.4	0	0	-173.85	-89.71	299.55	0	25.5	-2.6135	-15.0000	8	0	0	1	0	0	2	2	numu	QE	NC	1403.6	87.0	1.413	339.55	25.5
714	98	34	0	0	1000005	15	15	same	1	0	0	235.9	0	0	186.05	-180.59	255.72	0	670.7	4.2881	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	873.5	673.1	0.503	0.44	670.7
714	98	37	0	0	2	13	13	same	1	0	0	20.0	0	0	-196.14	137.41	208.65	0	338.7	0.0310	-15.0000	8	0	0	1	0	0	1	1	numu	QE	CC	1129.7	451.1	0.788	2.02	338.7
714	98	45	0	0	1000004	8	8	same	1	0	0	116.2	0	0	134.33	-19.74	479.69	0	622.6	4.0283	-15.0000	4	0	1	0	0	0	5	3	numu	MEC	CC	796.3	386.7	0.946	0.57	622.6
714	98	49	0	0	3	5	5	same	1	0	1	79.1	0	0	-128.76	129.53	271.06	0	460.3	2.3669	-15.0000	4	0	1	0	0	0	3	1	numu	RES	CC	979.6	664.8	1.339	0.91	460.3
715	0	24	0	0	0	14	14	same	15	0	1	49.7	1	1	-76.62	-32.24	182.79	0	710.6	0.2026	-1.5735	40	0	0	1	1	0	2	1	numu	DIS	NC	2868.8	1175.2	1.58	0.59	710.6
715	0	31	0	0	1	22	22	same	8	0	1	174.3	0	0	-103.94	62.93	192.52	0	877.6	3.4896	-9.4055	4	0	1	0	0	0	2	2	numu	DIS	CC	1671.4	1269.2	1.203	0.25	877.6
715	1	4	0	0	1	3	3	same	1	0	1	262.6	0	0	-37.75	-51.61	28.96	0	1043.4	4.3039	-15.0000	4	0	1	0	0	0	2	2	numu	RES	CC	1431.9	1121.7	0.496	2.26	1043.4
715	1	11	0	0	3	5	5	same	1	0	0	40.7	0	0	-122.88	3.20	479.07	0	598.0	3.1734	-15.0000	4	0	1	0	0	0	2	1	numu	RES	CC	956.4	546.2	1.212	0.83	598.0
715	1	18	0	0	1000005	15	15	same	4	0	0	130.1	0	0	141.72	-68.45	25.46	0	664.4	3.7209	-15.0000	4	0	1	0	0	0	1	1	numu	RES	CC	1518.9	607.2	0.475	0.84	664.4
715	1	23	0	0	1000004	15	15	same	1	0	1	100.3	0	0	152.28	-14.60	92.93	0	563.3	2.3622	-15.0000	6	1	1	0	0	1	4	4	numu	RES	CC	837.6	481.3	0.368	1.10	563.3
