run	subrun	event	dir	has	main_cid	n_union	rows	len_cm	uncov	uncov_union	P1	P1_2	ridge_med	P2	P3	holes	P4	img_pts	qneg	wig1	R2D_U	R2Dpm1_U	med_d_U	noslice_U	dead_U	nlive_U	R2D_V	R2Dpm1_V	med_d_V	noslice_V	dead_V	nlive_V	R2D_W	R2Dpm1_W	med_d_W	noslice_W	dead_W	nlive_W
712	18	20	work-r3cv-d116cs/f123/pr_evt20	1	12	9	353	759.14	0.32153	0.48822	0.01983	0	0.16012	0.025496	2.6346	2	0.95388	2010	0.048159	0.084986	0.014164	0.014164	0.25132	0	0	353	0.016997	0.016997	0.26884	0	0	353	0.011331	0.0056657	0.23519	0	0	353
712	18	24	work-r3cv-d116cs/f123/pr_evt24	0																																		
712	18	27	work-r3cv-d116cs/f123/pr_evt27	0																																		
712	18	33	work-r3cv-d116cs/f123/pr_evt33	1	15	18	358	2657.5	0.14078	0.054111	0.039106	0	0.16393	0	0	0	0.72121	3268	0.011173	0.11173	0	0	0.24904	0	0.0027933	357	0	0	0.25061	0	0	358	0	0	0.20942	0	0.094972	324
712	18	38	work-r3cv-d116cs/f123/pr_evt38	0																																		
712	18	39	work-r3cv-d116cs/f123/pr_evt39	1	11	3	103	168.91	0.00092483	0.00030828	0	0	0.061092	0.029126	0	0	1	582	0	0.029126	0	0	0.27375	0	0	103	0.029126	0.029126	0.24154	0	0	103	0	0	0.16663	0	0	103
712	18	49	work-r3cv-d116cs/f123/pr_evt49	0																																		
712	18	9	work-r3cv-d116cs/f123/pr_evt9	1	18	38	561	2990.3	0.096355	0.36207	0.051693	0	0.12183	0.033868	1.0032	3	0.92515	2966	0.067736	0.21212	0.028986	0.019928	0.24935	0	0.016043	552	0.030303	0.010695	0.24672	0	0	561	0.017825	0.01426	0.23904	0	0	561
715	22	1	work-r3cv-d116cs/f124/pr_evt1	1	6	7	218	496.34	0.053556	0.034129	0	0	0.1206	0	2.0148	1	0.94083	1424	0.055046	0.055046	0	0	0.24076	0	0.0045872	217	0	0	0.21349	0	0	218	0	0	0.21243	0	0.0045872	217
715	22	10	work-r3cv-d116cs/f124/pr_evt10	1	18	3	389	1129.6	0.15797	0.41479	0.010283	0.010283	0.07169	0.010283	0.8853	1	0.98837	1935	0.012853	0.025707	0	0	0.23817	0.010283	0	389	0	0	0.25792	0.010283	0	389	0	0	0.27586	0.010526	0.023136	380
715	22	16	work-r3cv-d116cs/f124/pr_evt16	0																																		
715	22	28	work-r3cv-d116cs/f124/pr_evt28	1	4	1	4	0.76711	0.098639	0.098639	0	0	0.14887	0	0	0	1	13	0	0	0	0	0.055408	0	0	4	0	0	0.061571	0	0	4	0	0	0.49066	0	0	4
715	22	34	work-r3cv-d116cs/f124/pr_evt34	0																																		
715	22	45	work-r3cv-d116cs/f124/pr_evt45	0																																		
715	22	6	work-r3cv-d116cs/f124/pr_evt6	1	11	1	82	134.76	0.00097178	0.00097178	0	0	0.38265	0	0	0	0.82449	685	0	0	0	0	0.23664	0	0	82	0	0	0.2428	0	0	82	0	0	0.27536	0	0	82
713	89	13	work-r3cv-d116cs/f125/pr_evt13	1	15	30	492	2318	0.15925	0.29079	0.036585	0	0.16096	0.018293	3.0199	7	0.94596	2494	0.085366	0.18902	0.01626	0.004065	0.23043	0.0020325	0	492	0.016293	0.010183	0.26676	0.0020367	0.0020325	491	0.01232	0.0061602	0.23939	0.0020534	0.010163	487
713	89	14	work-r3cv-d116cs/f125/pr_evt14	0																																		
713	89	17	work-r3cv-d116cs/f125/pr_evt17	1	12	4	133	695.44	0.090363	0.10003	0	0	0.079934	0	1.4379	1	0.99936	701	0.052632	0.045113	0	0	0.2309	0	0	133	0	0	0.26674	0	0	133	0	0	0.25044	0	0	133
713	89	22	work-r3cv-d116cs/f125/pr_evt22	1	6	5	348	913.54	0.051316	0.42434	0.0057471	0	0.11872	0.0028736	0	0	0.97749	2006	0.0057471	0.04023	0	0	0.24638	0	0	348	0.0030581	0.0030581	0.24894	0	0.060345	327	0	0	0.2496	0	0.0057471	346
713	89	24	work-r3cv-d116cs/f125/pr_evt24	1	11	3	497	1383.8	0.03898	0.029362	0.026157	0	0.17851	0.0040241	0	0	0.87344	3735	0	0.018109	0.0060606	0.0040404	0.25806	0	0.0040241	495	0	0	0.24828	0	0.036217	479	0	0	0.21006	0	0	497
713	89	26	work-r3cv-d116cs/f125/pr_evt26	1	17	23	605	1895	0.11316	0.25301	0.026446	0	0.22681	0.019835	2.1108	4	0.73667	4730	0.034711	0.1405	0.0049751	0.0033167	0.24969	0	0.0033058	603	0.021488	0.016529	0.27597	0	0	605	0.0016556	0.0016556	0.24254	0	0.0016529	604
