run	subrun	event	dir	has	main_cid	n_union	rows	len_cm	uncov	uncov_union	P1	P1_2	ridge_med	P2	P3	holes	P4	img_pts	qneg	wig1	R2D_U	R2Dpm1_U	med_d_U	noslice_U	dead_U	nlive_U	R2D_V	R2Dpm1_V	med_d_V	noslice_V	dead_V	nlive_V	R2D_W	R2Dpm1_W	med_d_W	noslice_W	dead_W	nlive_W
300	34	6579	work-r3nue-d116cs/f140/pr_evt6579	1	14	11	116	479.42	0.050487	0.18555	0.034483	0	0.23404	0	6.2575	3	0.94591	557	0.12069	0.21552	0	0	0.31028	0	0	116	0	0	0.2789	0	0	116	0	0	0.13013	0	0	116
300	34	7013	work-r3nue-d116cs/f140/pr_evt7013	1	19	49	958	3501.2	0.2122	0.35147	0.096033	0.0020877	0.34668	0.038622	1.4281	5	0.62702	10004	0.029228	0.24322	0.019833	0.011482	0.23406	0.0010438	0	958	0.030398	0.022013	0.25528	0.0010482	0.0041754	954	0.013742	0.010571	0.24716	0.0010571	0.012526	946
300	34	8528	work-r3nue-d116cs/f140/pr_evt8528	1	13	9	368	2191	0.12856	0.22366	0.0625	0	0.18072	0.016304	0	0	0.5711	4065	0.0054348	0.081522	0.0027174	0	0.22417	0.0027174	0	368	0.019126	0.0054645	0.24808	0.0027322	0.0054348	366	0.016304	0.0081522	0.2416	0.0027174	0	368
294	52	11004	work-r3nue-d116cs/f141/pr_evt11004	0																																		
294	52	11086	work-r3nue-d116cs/f141/pr_evt11086	0																																		
294	52	11720	work-r3nue-d116cs/f141/pr_evt11720	1	7	72	1866	8280.3	0.21772	0.42709	0.094319	0.0042872	0.41298	0.031083	3.6231	30	0.6141	20108	0.10932	0.2299	0.020364	0.0096463	0.26326	0	0	1866	0.030612	0.020408	0.24923	0	0.0021436	1862	0.011284	0.0026867	0.24124	0	0.0026795	1861
294	52	2698	work-r3nue-d116cs/f141/pr_evt2698	1	7	12	131	902.17	0.093363	0.31607	0.099237	0	0.17604	0.015267	1.1084	1	0.95929	760	0.068702	0.26718	0.0076336	0	0.24696	0	0	131	0.083969	0.015267	0.28473	0	0	131	0	0	0.19329	0	0	131
294	52	3276	work-r3nue-d116cs/f141/pr_evt3276	1	31	64	1691	4901.2	0.3159	0.46694	0.14548	0.0082791	0.49826	0.05618	4.6927	23	0.7426	14250	0.098758	0.288	0.027203	0.015376	0.25795	0	0	1691	0.054866	0.034618	0.26541	0	0.094619	1531	0.033116	0.017741	0.26641	0	0	1691
294	52	3595	work-r3nue-d116cs/f141/pr_evt3595	1	113	75	1537	6819.8	0.70512	0.30584	0.12101	0.014314	0.36342	0.053351	1.4663	10	0.6453	15952	0.062459	0.24008	0.037736	0.019519	0.25799	0.0013012	0	1537	0.039888	0.020994	0.26595	0.0013996	0.070267	1429	0.035248	0.023499	0.25637	0.0013055	0.0032531	1532
294	52	4112	work-r3nue-d116cs/f141/pr_evt4112	1	21	34	758	3012.2	0.17748	0.38356	0.14512	0.025066	0.42893	0.064644	3.9838	12	0.67433	6320	0.13061	0.24274	0.058047	0.038259	0.25827	0	0	758	0.055405	0.021622	0.26778	0	0.023747	740	0.029294	0.011984	0.23864	0	0.0092348	751
294	52	4287	work-r3nue-d116cs/f141/pr_evt4287	1	7	12	290	772.07	0.10358	0.15163	0.1	0	0.25313	0	0	0	0.83463	2006	0.024138	0.21724	0	0	0.25353	0	0	290	0	0	0.25792	0	0	290	0	0	0.25948	0	0.010345	287
294	52	5882	work-r3nue-d116cs/f141/pr_evt5882	1	23	36	863	2904.8	0.27182	0.48182	0.14948	0.0081112	0.42713	0.053302	6.1967	18	0.66674	8572	0.12399	0.25956	0.032445	0.016222	0.2303	0	0	863	0.048667	0.026651	0.27755	0.0011587	0	863	0.03376	0.016298	0.25854	0.0011641	0.004635	859
294	52	9872	work-r3nue-d116cs/f141/pr_evt9872	1	22	26	473	2679.1	0.27301	0.39707	0.12685	0	0.41577	0.048626	2.2396	6	0.73451	4274	0.11416	0.28541	0.054968	0.029598	0.26806	0	0	473	0.021739	0.013043	0.2943	0	0.027484	460	0.03268	0.017429	0.2411	0	0.029598	459
293	91	11796	work-r3nue-d116cs/f142/pr_evt11796	1	5	28	563	1907	0.21109	0.42807	0.11723	0.0035524	0.32858	0.030195	2.0975	4	0.75794	4266	0.042629	0.26465	0.015986	0.0071048	0.26875	0.0017762	0	563	0.028846	0.017308	0.26468	0.0019231	0.076377	520	0.034156	0.0075901	0.25567	0.0018975	0.063943	527
293	91	1420	work-r3nue-d116cs/f142/pr_evt1420	1	9	5	410	1232.9	0.21332	0.20894	0.11463	0.0097561	0.36604	0.04878	4.8664	6	0.90967	2651	0.11707	0.15366	0.041463	0.019512	0.25633	0	0	410	0.071611	0.048593	0.24332	0	0.046341	391	0.0073529	0.002451	0.2425	0	0.004878	408
293	91	1579	work-r3nue-d116cs/f142/pr_evt1579	0																																		
293	91	1758	work-r3nue-d116cs/f142/pr_evt1758	1	5	28	561	2363.1	0.31149	0.38195	0.12834	0.0035651	0.43028	0.040998	3.3853	8	0.77557	5338	0.087344	0.28699	0.028571	0.021429	0.24317	0	0.0017825	560	0.02852	0.023173	0.25066	0	0	561	0.019678	0.0017889	0.2619	0	0.0035651	559
293	91	3961	work-r3nue-d116cs/f142/pr_evt3961	0																																		
293	91	4677	work-r3nue-d116cs/f142/pr_evt4677	1	22	37	817	2957.5	0.21745	0.29515	0.080783	0	0.25727	0.020808	1.6906	5	0.52221	8605	0.063647	0.19094	0.01224	0.0085679	0.24555	0	0	817	0.025735	0.011029	0.26239	0	0.001224	816	0.004896	0.001224	0.23698	0	0	817
293	91	6450	work-r3nue-d116cs/f142/pr_evt6450	1	6	15	336	1387.8	0.26128	0.33521	0.0625	0	0.27921	0.0089286	1.4411	2	0.73152	2781	0.03869	0.18155	0.02381	0.0029762	0.25906	0	0	336	0.015873	0.0063492	0.24478	0	0.0625	315	0.0029762	0	0.26281	0	0	336
293	91	6779	work-r3nue-d116cs/f142/pr_evt6779	1	3	37	506	1841.6	0.24834	0.35713	0.073123	0.0039526	0.35364	0.025692	2.172	4	0.88743	3260	0.073123	0.28854	0.01581	0.0079051	0.26004	0.0019763	0	506	0.027368	0.014737	0.25107	0.0021053	0.061265	475	0.015842	0.0059406	0.22811	0.0019802	0.0019763	505
293	91	7952	work-r3nue-d116cs/f142/pr_evt7952	1	12	37	810	3853.4	0.35383	0.36113	0.12222	0.0061728	0.45522	0.053086	3.3737	13	0.74025	6759	0.13704	0.2963	0.050617	0.02716	0.25096	0	0	810	0.046914	0.018519	0.27857	0	0	810	0.024096	0.0080321	0.24789	0	0.077778	747
293	91	8077	work-r3nue-d116cs/f142/pr_evt8077	1	4	29	549	2208	0.19597	0.38196	0.034608	0	0.21395	0.03643	3.6232	8	0.87775	3430	0.098361	0.19126	0.0091075	0.0018215	0.23325	0.003643	0	549	0.048485	0.036364	0.27526	0	0.098361	495	0.011194	0	0.24734	0	0.023679	536
